t,x0,x1
9.33,-4.35009,10.6177
9.34,-4.24391,12.0678
9.35,-4.12324,13.4824
9.36,-3.98841,14.8568
9.37,-3.83984,16.1863
9.38,-3.67798,17.4662
9.39,-3.50332,18.6922
9.4,-3.3164,19.86
9.41,-3.1178,20.9655
9.42,-2.90814,22.0047
9.43,-2.68809,22.9741
9.44,-2.45835,23.8702
9.45,-2.21965,24.6896
9.46,-1.97275,25.4295
9.47,-1.71846,26.0871
9.48,-1.45759,26.6599
9.49,-1.19099,27.1458
9.5,-0.919532,27.5427
9.51,-0.644105,27.8493
9.52,-0.365612,28.064
9.53,-0.0849726,28.1858
9.54,0.196886,28.2142
9.55,0.479027,28.1485
9.56,0.760513,27.9889
9.57,1.0404,27.7353
9.58,1.31775,27.3885
9.59,1.59164,26.9493
9.6,1.86113,26.4188
9.61,2.12532,25.7984
9.62,2.3833,25.0899
9.63,2.6342,24.2955
9.64,2.87716,23.4174
9.65,3.11133,22.4584
9.66,3.33592,21.4213
9.67,3.55013,20.3093
9.68,3.75322,19.1259
9.69,3.94448,17.8748
9.7,4.12323,16.56
9.71,4.28883,15.1856
9.72,4.44069,13.756
9.73,4.57825,12.2758
9.74,4.701,10.7497
9.75,4.8085,9.18268
9.76,4.90033,7.57985
9.77,4.97613,5.94641
9.78,5.03559,4.2877
9.79,5.07847,2.60917
9.8,5.10456,0.916347
9.81,5.11372,-0.785172
9.82,5.10587,-2.48975
9.83,5.08097,-4.1917
9.84,5.03906,-5.88536
9.85,4.9802,-7.56505
9.86,4.90455,-9.22511
9.87,4.8123,-10.86
9.88,4.7037,-12.4641
9.89,4.57906,-14.032
9.9,4.43874,-15.5583
9.91,4.28316,-17.0379
9.92,4.11278,-18.4656
9.93,3.92812,-19.8365
9.94,3.72976,-21.1459
9.95,3.5183,-22.3892
9.96,3.29441,-23.5619
9.97,3.05879,-24.6601
9.98,2.81219,-25.6797
9.99,2.55539,-26.6171
10,2.28922,-27.4689
10.01,2.01453,-28.2319
10.02,1.73221,-28.9034
10.03,1.44318,-29.4808
10.04,1.14837,-29.9619
10.05,0.848749,-30.3447
10.06,0.545302,-30.6276
10.07,0.239026,-30.8094
10.08,-0.0690679,-30.8891
10.09,-0.377958,-30.866
10.1,-0.686619,-30.74
10.11,-0.994019,-30.5112
10.12,-1.29913,-30.1798
10.13,-1.60093,-29.7468
10.14,-1.8984,-29.2131
10.15,-2.19053,-28.5803
10.16,-2.47633,-27.8502
10.17,-2.75483,-27.0247
10.18,-3.02508,-26.1064
10.19,-3.28615,-25.0981
10.2,-3.53713,-24.0027
10.21,-3.77715,-22.8237
10.22,-4.00539,-21.5646
10.23,-4.22104,-20.2295
10.24,-4.42333,-18.8225
10.25,-4.61156,-17.348
10.26,-4.78504,-15.8108
10.27,-4.94314,-14.2158
10.28,-5.0853,-12.5681
10.29,-5.21098,-10.873
10.3,-5.31971,-9.13602
10.31,-5.41107,-7.36278
10.32,-5.4847,-5.55909
10.33,-5.54029,-3.73086
10.34,-5.5776,-1.88409
10.35,-5.59644,-0.0248913
10.36,-5.59669,1.84059
10.37,-5.57829,3.70615
10.38,-5.54122,5.56558
10.39,-5.48557,7.41266
10.4,-5.41144,9.24118
10.41,-5.31903,11.045
10.42,-5.20858,12.818
10.43,-5.0804,14.5542
10.44,-4.93486,16.2477
10.45,-4.77238,17.8926
10.46,-4.59345,19.4834
10.47,-4.39862,21.0146
10.48,-4.18848,22.4808
10.49,-3.96367,23.8769
10.5,-3.7249,25.1981
10.51,-3.47292,26.4398
10.52,-3.20852,27.5974
10.53,-2.93254,28.6669
10.54,-2.64588,29.6444
10.55,-2.34943,30.5264
10.56,-2.04417,31.3095
10.57,-1.73107,31.9909
10.58,-1.41116,32.568
10.59,-1.08548,33.0383
10.6,-0.755099,33.4002
10.61,-0.421098,33.6519
10.62,-0.084579,33.7922
10.63,0.253343,33.8204
10.64,0.591548,33.736
10.65,0.928908,33.5388
10.66,1.2643,33.2292
10.67,1.59659,32.8077
10.68,1.92466,32.2755
10.69,2.24742,31.634
10.7,2.56376,30.8848
10.71,2.87261,30.0303
10.72,3.17291,29.0727
10.73,3.46364,28.0151
10.74,3.74379,26.8605
10.75,4.01239,25.6126
10.76,4.26852,24.2751
10.77,4.51127,22.8523
10.78,4.73979,21.3485
10.79,4.95328,19.7686
10.8,5.15097,18.1175
10.81,5.33214,16.4005
10.82,5.49615,14.6232
10.83,5.64238,12.7911
10.84,5.77029,10.9103
10.85,5.87939,8.98688
10.86,5.96926,7.02708
10.87,6.03953,5.03733
10.88,6.08991,3.02415
10.89,6.12015,0.994183
10.9,6.13009,-1.04587
10.91,6.11963,-3.08923
10.92,6.08874,-5.12911
10.93,6.03745,-7.15868
10.94,5.96586,-9.17117
10.95,5.87415,-11.1598
10.96,5.76255,-13.1178
10.97,5.63137,-15.0387
10.98,5.48098,-16.9158
10.99,5.31183,-18.7428
11,5.1244,-20.5134
11.01,4.91926,-22.2215
11.02,4.69705,-23.8613
11.03,4.45844,-25.427
11.04,4.20417,-26.9131
11.05,3.93503,-28.3145
11.06,3.65189,-29.6262
11.07,3.35563,-30.8435
11.08,3.04719,-31.962
11.09,2.72757,-32.9778
11.1,2.39779,-33.887
11.11,2.05893,-34.6862
11.12,1.71206,-35.3725
11.13,1.35834,-35.9432
11.14,0.998905,-36.396
11.15,0.634946,-36.729
11.16,0.267656,-36.9406
11.17,-0.10175,-37.0298
11.18,-0.472049,-36.9959
11.19,-0.842008,-36.8386
11.2,-1.21039,-36.5579
11.21,-1.57597,-36.1544
11.22,-1.93752,-35.6291
11.23,-2.29381,-34.9833
11.24,-2.64364,-34.2187
11.25,-2.98583,-33.3375
11.26,-3.3192,-32.3422
11.27,-3.64262,-31.2358
11.28,-3.95498,-30.0216
11.29,-4.2552,-28.7032
11.3,-4.54223,-27.2848
11.31,-4.81508,-25.7708
11.32,-5.07279,-24.1657
11.33,-5.31444,-22.4748
11.34,-5.53919,-20.7033
11.35,-5.74622,-18.8569
11.36,-5.93479,-16.9415
11.37,-6.10421,-14.9633
11.38,-6.25384,-12.9285
11.39,-6.38313,-10.8439
11.4,-6.49157,-8.7162
11.41,-6.57873,-6.55235
11.42,-6.64425,-4.35944
11.43,-6.68785,-2.14469
11.44,-6.70929,0.0845945
11.45,-6.70845,2.32103
11.46,-6.68524,4.55717
11.47,-6.63966,6.78559
11.48,-6.57181,8.99881
11.49,-6.48182,11.1894
11.5,-6.36993,13.35
11.51,-6.23643,15.4733
11.52,-6.08169,17.5521
11.53,-5.90617,19.5794
11.54,-5.71038,21.5481
11.55,-5.4949,23.4516
11.56,-5.26038,25.2832
11.57,-5.00755,27.0366
11.58,-4.73718,28.7058
11.59,-4.45013,30.2849
11.6,-4.14728,31.7683
11.61,-3.82959,33.1507
11.62,-3.49809,34.4272
11.63,-3.15381,35.5932
11.64,-2.79788,36.6445
11.65,-2.43144,37.5771
11.66,-2.05567,38.3876
11.67,-1.67179,39.0728
11.68,-1.28106,39.6301
11.69,-0.88476,40.0571
11.7,-0.484188,40.3521
11.71,-0.0806679,40.5134
11.72,0.324467,40.5403
11.73,0.72987,40.4322
11.74,1.13419,40.1889
11.75,1.53608,39.8108
11.76,1.93419,39.2988
11.77,2.32718,38.6541
11.78,2.71372,37.8783
11.79,3.0925,36.9738
11.8,3.46224,35.9429
11.81,3.82167,34.7889
11.82,4.16956,33.515
11.83,4.50471,32.1251
11.84,4.82596,30.6235
11.85,5.13219,29.0149
11.86,5.42234,27.3042
11.87,5.69538,25.4967
11.88,5.95035,23.5983
11.89,6.18633,21.6148
11.9,6.40248,19.5527
11.91,6.59801,17.4185
11.92,6.77219,15.2192
11.93,6.92439,12.9618
11.94,7.054,10.6537
11.95,7.16054,8.30234
11.96,7.24356,5.91549
11.97,7.30272,3.50097
11.98,7.33773,1.06673
11.99,7.3484,-1.37918
12,7.3346,-3.82865
12.01,7.29632,-6.27351
12.02,7.23358,-8.70562
12.03,7.14653,-11.1168
12.04,7.03536,-13.499
12.05,6.90037,-15.8441
12.06,6.74193,-18.1442
12.07,6.56048,-20.3915
12.08,6.35657,-22.5784
12.09,6.13079,-24.6972
12.1,5.88381,-26.7408
12.11,5.61641,-28.7021
12.12,5.32938,-30.5742
12.13,5.02364,-32.3507
12.14,4.70014,-34.0252
12.15,4.35988,-35.5919
12.16,4.00396,-37.0452
12.17,3.63351,-38.3799
12.18,3.24971,-39.5911
12.19,2.8538,-40.6743
12.2,2.44706,-41.6256
12.21,2.0308,-42.4413
12.22,1.60639,-43.1182
12.23,1.17521,-43.6537
12.24,0.738672,-44.0454
12.25,0.298218,-44.2916
12.26,-0.144698,-44.391
12.27,-0.588609,-44.3428
12.28,-1.03204,-44.1466
12.29,-1.4735,-43.8026
12.3,-1.91153,-43.3114
12.31,-2.34464,-42.6742
12.32,-2.77138,-41.8927
12.33,-3.19031,-40.9689
12.34,-3.6,-39.9055
12.35,-3.99905,-38.7055
12.36,-4.38611,-37.3724
12.37,-4.75983,-35.9104
12.38,-5.11894,-34.3238
12.39,-5.46218,-32.6175
12.4,-5.78835,-30.7967
12.41,-6.09632,-28.8673
12.42,-6.38499,-26.8352
12.43,-6.65334,-24.7069
12.44,-6.90041,-22.4891
12.45,-7.1253,-20.1889
12.46,-7.32719,-17.8138
12.47,-7.50533,-15.3714
12.48,-7.65904,-12.8697
12.49,-7.78774,-10.3167
12.5,-7.89091,-7.72074
12.51,-7.96811,-5.09044
12.52,-8.01902,-2.4344
12.53,-8.04336,0.238607
12.54,-8.04098,2.91973
12.55,-8.01178,5.60005
12.56,-7.95578,8.27065
12.57,-7.87307,10.9226
12.58,-7.76385,13.5469
12.59,-7.62838,16.1349
12.6,-7.46703,18.6777
12.61,-7.28025,21.1667
12.62,-7.06859,23.5934
12.63,-6.83265,25.9496
12.64,-6.57315,28.2272
12.65,-6.29088,30.4182
12.66,-5.9867,32.5152
12.67,-5.66155,34.5108
12.68,-5.31644,36.3979
12.69,-4.95246,38.1701
12.7,-4.57076,39.8209
12.71,-4.17255,41.3445
12.72,-3.75911,42.7353
12.73,-3.33175,43.9884
12.74,-2.89187,45.099
12.75,-2.44088,46.0629
12.76,-1.98025,46.8765
12.77,-1.51149,47.5366
12.78,-1.03612,48.0405
12.79,-0.555714,48.3858
12.8,-0.071856,48.5711
12.81,0.413855,48.595
12.82,0.899805,48.4571
12.83,1.38438,48.1571
12.84,1.86595,47.6957
12.85,2.3429,47.0737
12.86,2.81364,46.2927
12.87,3.27657,45.3548
12.88,3.73012,44.2627
12.89,4.17274,43.0193
12.9,4.60294,41.6284
12.91,5.01922,40.0941
12.92,5.42016,38.421
12.93,5.80437,36.6143
12.94,6.17051,34.6795
12.95,6.51731,32.6226
12.96,6.84353,30.4502
12.97,7.14804,28.169
12.98,7.42973,25.7863
12.99,7.68759,23.3098
13,7.92069,20.7472
13.01,8.12816,18.107
13.02,8.30923,15.3976
13.03,8.46321,12.6279
13.04,8.58949,9.80681
13.05,8.68755,6.94365
13.06,8.75699,4.0478
13.07,8.79747,1.1288
13.08,8.80876,-1.80369
13.09,8.79072,-4.73994
13.1,8.74332,-7.67018
13.11,8.66662,-10.5846
13.12,8.56077,-13.4735
13.13,8.42604,-16.3271
13.14,8.26277,-19.1358
13.15,8.07141,-21.89
13.16,7.85251,-24.5805
13.17,7.6067,-27.198
13.18,7.33472,-29.7336
13.19,7.03739,-32.1785
13.2,6.7156,-34.5243
13.21,6.37036,-36.7628
13.22,6.00273,-38.8862
13.23,5.61387,-40.8872
13.24,5.205,-42.7584
13.25,4.77741,-44.4934
13.26,4.33248,-46.0859
13.27,3.87162,-47.5301
13.28,3.39632,-48.8206
13.29,2.90811,-49.9527
13.3,2.40859,-50.9221
13.31,1.89937,-51.725
13.32,1.38212,-52.3581
13.33,0.858535,-52.8188
13.34,0.330347,-53.105
13.35,-0.200702,-53.2151
13.36,-0.732853,-53.1482
13.37,-1.26433,-52.9039
13.38,-1.79337,-52.4824
13.39,-2.3182,-51.8847
13.4,-2.83704,-51.1119
13.41,-3.34816,-50.1662
13.42,-3.84983,-49.0502
13.43,-4.34033,-47.7669
13.44,-4.818,-46.3201
13.45,-5.2812,-44.7141
13.46,-5.72834,-42.9537
13.47,-6.15788,-41.0443
13.48,-6.56832,-38.9917
13.49,-6.95824,-36.8022
13.5,-7.32626,-34.4828
13.51,-7.67109,-32.0407
13.52,-7.9915,-29.4837
13.53,-8.28633,-26.8199
13.54,-8.55453,-24.0578
13.55,-8.79511,-21.2062
13.56,-9.00717,-18.2745
13.57,-9.18992,-15.2722
13.58,-9.34264,-12.2088
13.59,-9.46473,-9.09463
13.6,-9.55567,-5.93973
13.61,-9.61507,-2.7545
13.62,-9.64261,0.450522
13.63,-9.63811,3.66473
13.64,-9.60146,6.87743
13.65,-9.53269,10.0779
13.66,-9.43191,13.2555
13.67,-9.29935,16.3995
13.68,-9.13536,19.4992
13.69,-8.94037,22.5444
13.7,-8.71492,25.5245
13.71,-8.45968,28.4295
13.72,-8.17538,31.2493
13.73,-7.86289,33.9745
13.74,-7.52315,36.5954
13.75,-7.15719,39.1032
13.76,-6.76616,41.4889
13.77,-6.35127,43.7443
13.78,-5.91383,45.8614
13.79,-5.45522,47.8326
13.8,-4.97689,49.651
13.81,-4.48038,51.31
13.82,-3.96728,52.8035
13.83,-3.43924,54.1259
13.84,-2.89798,55.2723
13.85,-2.34526,56.2383
13.86,-1.78288,57.0201
13.87,-1.21268,57.6143
13.88,-0.636535,58.0186
13.89,-0.0563491,58.2307
13.9,0.525958,58.2495
13.91,1.10845,58.0742
13.92,1.6892,57.7047
13.93,2.26624,57.1417
13.94,2.83766,56.3862
13.95,3.40152,55.4404
13.96,3.95593,54.3065
13.97,4.49899,52.9879
13.98,5.02887,51.4882
13.99,5.54375,49.8119
14,6.04187,47.964
14.01,6.52151,45.9501
14.02,6.98101,43.7762
14.03,7.41877,41.4492
14.04,7.83327,38.9763
14.05,8.22303,36.3652
14.06,8.58668,33.6242
14.07,8.92292,30.762
14.08,9.23054,27.7877
14.09,9.50842,24.7108
14.1,9.75553,21.5413
14.11,9.97094,18.2895
14.12,10.1538,14.9658
14.13,10.3035,11.5812
14.14,10.4193,8.14673
14.15,10.5008,4.67363
14.16,10.5475,1.17337
14.17,10.5592,-2.34246
14.18,10.5358,-5.86221
14.19,10.4772,-9.37415
14.2,10.3835,-12.8665
14.21,10.2548,-16.3277
14.22,10.0915,-19.746
14.23,9.89405,-23.1098
14.24,9.66296,-26.4078
14.25,9.39888,-29.6288
14.26,9.10259,-32.7618
14.27,8.77497,-35.796
14.28,8.41701,-38.7209
14.29,8.0298,-41.5266
14.3,7.61454,-44.2032
14.31,7.1725,-46.7414
14.32,6.70509,-49.1322
14.33,6.21377,-51.3673
14.34,5.70009,-53.4385
14.35,5.16571,-55.3386
14.36,4.61232,-57.0605
14.37,4.04172,-58.5979
14.38,3.45574,-59.9451
14.39,2.85629,-61.097
14.4,2.24532,-62.0491
14.41,1.62483,-62.7976
14.42,0.996851,-63.3392
14.43,0.363459,-63.6715
14.44,-0.273255,-63.7926
14.45,-0.911182,-63.7015
14.46,-1.5482,-63.3978
14.47,-2.18218,-62.8818
14.48,-2.81099,-62.1544
14.49,-3.43254,-61.2174
14.5,-4.04471,-60.0732
14.51,-4.64544,-58.7249
14.52,-5.23269,-57.1765
14.53,-5.80446,-55.4322
14.54,-6.35878,-53.4974
14.55,-6.89375,-51.3778
14.56,-7.40753,-49.0799
14.57,-7.89833,-46.6107
14.58,-8.36444,-43.978
14.59,-8.80422,-41.1898
14.6,-9.21611,-38.2551
14.61,-9.59867,-35.183
14.62,-9.9505,-31.9835
14.63,-10.2703,-28.6666
14.64,-10.557,-25.2432
14.65,-10.8094,-21.7242
14.66,-11.0267,-18.1211
14.67,-11.2079,-14.4455
14.68,-11.3523,-10.7095
14.69,-11.4594,-6.92543
14.7,-11.5287,-3.10562
14.71,-11.5597,0.737278
14.72,-11.5524,4.59053
14.73,-11.5065,8.44132
14.74,-11.4221,12.2768
14.75,-11.2993,16.0842
14.76,-11.1384,19.8506
14.77,-10.9399,23.5634
14.78,-10.7043,27.21
14.79,-10.4322,30.7781
14.8,-10.1244,34.2555
14.81,-9.78186,37.6303
14.82,-9.40556,40.891
14.83,-8.99665,44.0262
14.84,-8.55639,47.025
14.85,-8.08614,49.8772
14.86,-7.58737,52.5726
14.87,-7.06164,55.1017
14.88,-6.51063,57.4556
14.89,-5.93607,59.6258
14.9,-5.33981,61.6045
14.91,-4.72377,63.3844
14.92,-4.08992,64.959
14.93,-3.44033,66.3223
14.94,-2.77711,67.4691
14.95,-2.10242,68.3948
14.96,-1.41847,69.0956
14.97,-0.727517,69.5684
14.98,-0.0318331,69.8109
14.99,0.666276,69.8215
15,1.36449,69.5994
15.01,2.06049,69.1446
15.02,2.75193,68.4578
15.03,3.43651,67.5405
15.04,4.11191,66.395
15.05,4.77586,65.0243
15.06,5.42611,63.4324
15.07,6.06043,61.6237
15.08,6.67667,59.6035
15.09,7.2727,57.378
15.1,7.84648,54.9537
15.11,8.39602,52.3382
15.12,8.9194,49.5396
15.13,9.4148,46.5664
15.14,9.88046,43.4282
15.15,10.3147,40.1347
15.16,10.7161,36.6964
15.17,11.0831,33.1244
15.18,11.4143,29.43
15.19,11.7086,25.6253
15.2,11.9649,21.7224
15.21,12.1821,17.7341
15.22,12.3594,13.6734
15.23,12.4962,9.55363
15.24,12.5917,5.38825
15.25,12.6456,1.19102
15.26,12.6575,-3.02417
15.27,12.6272,-7.24333
15.28,12.5548,-11.4524
15.29,12.4403,-15.6373
15.3,12.2839,-19.7841
15.31,12.0861,-23.8787
15.32,11.8473,-27.9074
15.33,11.5682,-31.8565
15.34,11.2496,-35.7126
15.35,10.8925,-39.4625
15.36,10.4979,-43.0933
15.37,10.067,-46.5926
15.38,9.60103,-49.9483
15.39,9.10155,-53.1486
15.4,8.57006,-56.1824
15.41,8.00824,-59.0391
15.42,7.41785,-61.7085
15.43,6.80076,-64.1812
15.44,6.15895,-66.4481
15.45,5.49447,-68.5011
15.46,4.80946,-70.3326
15.47,4.10613,-71.9357
15.48,3.38677,-73.3044
15.49,2.65373,-74.4333
15.5,1.9094,-75.3179
15.51,1.15622,-75.9544
15.52,0.396674,-76.3398
15.53,-0.366724,-76.472
15.54,-1.13144,-76.3498
15.55,-1.89494,-75.9726
15.56,-2.65467,-75.341
15.57,-3.40808,-74.4561
15.58,-4.15264,-73.3201
15.59,-4.88584,-71.9358
15.6,-5.6052,-70.3072
15.61,-6.30827,-68.4388
15.62,-6.99266,-66.3361
15.63,-7.65602,-64.0052
15.64,-8.29607,-61.4532
15.65,-8.9106,-58.6878
15.66,-9.49748,-55.7176
15.67,-10.0547,-52.5518
15.68,-10.5802,-49.2002
15.69,-11.0722,-45.6735
15.7,-11.5289,-41.9828
15.71,-11.9487,-38.1398
15.72,-12.3301,-34.1569
15.73,-12.6717,-30.0469
15.74,-12.9722,-25.823
15.75,-13.2304,-21.4989
15.76,-13.4454,-17.0888
15.77,-13.6163,-12.607
15.78,-13.7424,-8.06821
15.79,-13.823,-3.48742
15.8,-13.8579,1.12026
15.81,-13.8467,5.73956
15.82,-13.7893,10.3551
15.83,-13.6858,14.9516
15.84,-13.5362,19.5135
15.85,-13.3411,24.0256
15.86,-13.1009,28.4726
15.87,-12.8161,32.8396
15.88,-12.4877,37.1116
15.89,-12.1166,41.2742
15.9,-11.7039,45.313
15.91,-11.2507,49.2143
15.92,-10.7586,52.9646
15.93,-10.229,56.5508
15.94,-9.66345,59.9604
15.95,-9.06384,63.1816
15.96,-8.43203,66.2029
15.97,-7.77,69.0135
15.98,-7.07986,71.6035
15.99,-6.36383,73.9635
16,-5.62419,76.0848
16.01,-4.86334,77.9595
16.02,-4.08375,79.5806
16.03,-3.28794,80.9419
16.04,-2.47852,82.0378
16.05,-1.65815,82.864
16.06,-0.829506,83.4167
16.07,0.00466149,83.6932
16.08,0.841594,83.6917
16.09,1.67851,83.4112
16.1,2.51262,82.8517
16.11,3.34114,82.0141
16.12,4.16128,80.9004
16.13,4.97028,79.5133
16.14,5.76542,77.8565
16.15,6.54398,75.9347
16.16,7.30333,73.7534
16.17,8.04086,71.319
16.18,8.75405,68.6387
16.19,9.44044,65.7207
16.2,10.0976,62.5738
16.21,10.7234,59.208
16.22,11.3155,55.6335
16.23,11.8718,51.8617
16.24,12.3904,47.9044
16.25,12.8695,43.7743
16.26,13.3072,39.4845
16.27,13.702,35.0487
16.28,14.0525,30.4814
16.29,14.3573,25.7972
16.3,14.6153,21.0114
16.31,14.8254,16.1396
16.32,14.9868,11.1978
16.33,15.0988,6.20221
16.34,15.1608,1.16928
16.35,15.1725,-3.88433
16.36,15.1337,-8.94184
16.37,15.0443,-13.9864
16.38,14.9044,-19.0012
16.39,14.7144,-23.9693
16.4,14.4747,-28.8741
16.41,14.186,-33.699
16.42,13.849,-38.4276
16.43,13.4647,-43.044
16.44,13.0342,-47.5322
16.45,12.5589,-51.8769
16.46,12.0402,-56.0632
16.47,11.4795,-60.0766
16.48,10.8788,-63.9031
16.49,10.2397,-67.5294
16.5,9.56443,-70.9426
16.51,8.85501,-74.1308
16.52,8.1137,-77.0824
16.53,7.34287,-79.787
16.54,6.545,-82.2346
16.55,5.72266,-84.4163
16.56,4.87849,-86.3239
16.57,4.01526,-87.95
16.58,3.13576,-89.2884
16.59,2.24287,-90.3337
16.6,1.33953,-91.0813
16.61,0.428722,-91.5278
16.62,-0.486557,-91.6707
16.63,-1.40326,-91.5086
16.64,-2.31835,-91.0408
16.65,-3.22876,-90.268
16.66,-4.13144,-89.1918
16.67,-5.02336,-87.8146
16.68,-5.9015,-86.1402
16.69,-6.7629,-84.173
16.7,-7.60463,-81.9187
16.71,-8.42382,-79.3838
16.72,-9.21766,-76.5759
16.73,-9.98342,-73.5033
16.74,-10.7185,-70.1755
16.75,-11.4202,-66.6027
16.76,-12.0862,-62.796
16.77,-12.7142,-58.7672
16.78,-13.3019,-54.5292
16.79,-13.8472,-50.0952
16.8,-14.3481,-45.4795
16.81,-14.8029,-40.6968
16.82,-15.2099,-35.7625
16.83,-15.5675,-30.6925
16.84,-15.8744,-25.5034
16.85,-16.1295,-20.2119
16.86,-16.3316,-14.8354
16.87,-16.4799,-9.39154
16.88,-16.5738,-3.89823
16.89,-16.6128,1.62638
16.9,-16.5966,7.16399
16.91,-16.5249,12.6962
16.92,-16.398,18.2045
16.93,-16.2159,23.6705
16.94,-15.9792,29.0758
16.95,-15.6885,34.4022
16.96,-15.3444,39.6317
16.97,-14.9481,44.7465
16.98,-14.5006,49.7292
16.99,-14.0034,54.5627
17,-13.4577,59.2305
17.01,-12.8654,63.7164
17.02,-12.2283,68.0049
17.03,-11.5482,72.081
17.04,-10.8274,75.9304
17.05,-10.0681,79.5395
17.06,-9.2727,82.8956
17.07,-8.44375,85.9865
17.08,-7.58388,88.801
17.09,-6.69587,91.329
17.1,-5.78258,93.561
17.11,-4.84697,95.4885
17.12,-3.89209,97.1041
17.13,-2.92105,98.4015
17.14,-1.93703,99.3752
17.15,-0.94328,100.021
17.16,0.0569289,100.335
17.17,1.06028,100.316
17.18,2.06344,99.9629
17.19,3.06307,99.2751
17.2,4.05582,98.254
17.21,5.03836,96.9021
17.22,6.00739,95.2227
17.23,6.95961,93.2202
17.24,7.89181,90.9003
17.25,8.80082,88.2697
17.26,9.68351,85.3361
17.27,10.5369,82.1083
17.28,11.358,78.596
17.29,12.1439,74.81
17.3,12.892,70.762
17.31,13.5996,66.4647
17.32,14.2643,61.9315
17.33,14.8836,57.1767
17.34,15.4554,52.2155
17.35,15.9775,47.0637
17.36,16.4482,41.7379
17.37,16.8655,36.2552
17.38,17.2281,30.6333
17.39,17.5344,24.8906
17.4,17.7833,19.0458
17.41,17.9738,13.118
17.42,18.105,7.12677
17.43,18.1762,1.09178
17.44,18.1872,-4.96697
17.45,18.1375,-11.0294
17.46,18.0272,-17.0752
17.47,17.8564,-23.0842
17.48,17.6256,-29.0364
17.49,17.3352,-34.9116
17.5,16.9861,-40.69
17.51,16.5792,-46.352
17.52,16.1157,-51.8784
17.53,15.5969,-57.2503
17.54,15.0244,-62.4493
17.55,14.3999,-67.4574
17.56,13.7253,-72.2574
17.57,13.0028,-76.8325
17.58,12.2344,-81.1668
17.59,11.4228,-85.2449
17.6,10.5703,-89.0525
17.61,9.6798,-92.576
17.62,8.75404,-95.8026
17.63,7.79601,-98.7206
17.64,6.80881,-101.319
17.65,5.79561,-103.589
17.66,4.75973,-105.521
17.67,3.70452,-107.107
17.68,2.63345,-108.342
17.69,1.55002,-109.22
17.7,0.457825,-109.737
17.71,-0.639541,-109.889
17.72,-1.73843,-109.676
17.73,-2.83519,-109.097
17.74,-3.92616,-108.152
17.75,-5.00767,-106.843
17.76,-6.0761,-105.174
17.77,-7.12784,-103.148
17.78,-8.15932,-100.772
17.79,-9.16704,-98.0525
17.8,-10.1476,-94.9968
17.81,-11.0975,-91.6143
17.82,-12.0137,-87.9151
17.83,-12.8928,-83.9105
17.84,-13.7319,-79.6129
17.85,-14.5281,-75.0356
17.86,-15.2784,-70.1929
17.87,-15.9803,-65.1001
17.88,-16.6314,-59.7733
17.89,-17.2291,-54.2296
17.9,-17.7714,-48.4865
17.91,-18.2562,-42.5627
17.92,-18.6819,-36.4773
17.93,-19.0466,-30.25
17.94,-19.3491,-23.9011
17.95,-19.5882,-17.4514
17.96,-19.7627,-10.922
17.97,-19.8719,-4.33449
17.98,-19.9152,2.28948
17.99,-19.8923,8.92789
18,-19.8031,15.5587
18.01,-19.6475,22.1597
18.02,-19.4259,28.7088
18.03,-19.1388,35.1841
18.04,-18.7869,41.5637
18.05,-18.3713,47.8261
18.06,-17.8931,53.9498
18.07,-17.3536,59.9142
18.08,-16.7544,65.6987
18.09,-16.0974,71.2835
18.1,-15.3846,76.6493
18.11,-14.6181,81.7775
18.12,-13.8003,86.6502
18.13,-12.9338,91.2503
18.14,-12.0213,95.5616
18.15,-11.0657,99.5687
18.16,-10.07,103.257
18.17,-9.03744,106.614
18.18,-7.9713,109.626
18.19,-6.87504,112.284
18.2,-5.7522,114.575
18.21,-4.60645,116.493
18.22,-3.44152,118.028
18.23,-2.26124,119.175
18.24,-1.06949,119.929
18.25,0.129798,120.285
18.26,1.33265,120.242
18.27,2.53508,119.798
18.28,3.73306,118.953
18.29,4.92259,117.709
18.3,6.09967,116.068
18.31,7.26035,114.035
18.32,8.40069,111.614
18.33,9.51684,108.814
18.34,10.605,105.642
18.35,11.6614,102.107
18.36,12.6825,98.2198
18.37,13.6647,93.9923
18.38,14.6046,89.4374
18.39,15.499,84.5692
18.4,16.3447,79.4029
18.41,17.1387,73.9547
18.42,17.8782,68.2418
18.43,18.5606,62.2824
18.44,19.1835,56.0955
18.45,19.7444,49.701
18.46,20.2414,43.1195
18.47,20.6726,36.3724
18.48,21.0364,29.4815
18.49,21.3312,22.4694
18.5,21.5559,15.359
18.51,21.7095,8.17369
18.52,21.7912,0.937209
18.53,21.8006,-6.32652
18.54,21.7373,-13.5934
18.55,21.6014,-20.8391
18.56,21.393,-28.0396
18.57,21.1126,-35.1706
18.58,20.7609,-42.2081
18.59,20.3388,-49.1284
18.6,19.8475,-55.908
18.61,19.2884,-62.5238
18.62,18.6632,-68.9533
18.63,17.9737,-75.1744
18.64,17.2219,-81.1656
18.65,16.4103,-86.9062
18.66,15.5412,-92.3763
18.67,14.6174,-97.5567
18.68,13.6419,-102.429
18.69,12.6176,-106.976
18.7,11.5478,-111.182
18.71,10.436,-115.032
18.72,9.28567,-118.51
18.73,8.10056,-121.605
18.74,6.88451,-124.306
18.75,5.64145,-126.601
18.76,4.37545,-128.481
18.77,3.09064,-129.939
