t,x0,x1
1.8144,0.0141121,-0.0562405
1.8145,0.0141064,-0.056228
1.8146,0.0141008,-0.0562154
1.8147,0.0140952,-0.0562026
1.8148,0.0140896,-0.0561896
1.8149,0.014084,-0.0561766
1.815,0.0140783,-0.0561633
1.8151,0.0140727,-0.05615
1.8152,0.0140671,-0.0561364
1.8153,0.0140615,-0.0561228
1.8154,0.0140559,-0.056109
1.8155,0.0140503,-0.0560951
1.8156,0.0140447,-0.056081
1.8157,0.0140391,-0.0560668
1.8158,0.0140334,-0.0560524
1.8159,0.0140278,-0.056038
1.816,0.0140222,-0.0560234
1.8161,0.0140166,-0.0560086
1.8162,0.014011,-0.0559938
1.8163,0.0140054,-0.0559788
1.8164,0.0139998,-0.0559636
1.8165,0.0139942,-0.0559484
1.8166,0.0139886,-0.055933
1.8167,0.0139831,-0.0559175
1.8168,0.0139775,-0.0559019
1.8169,0.0139719,-0.0558861
1.817,0.0139663,-0.0558703
1.8171,0.0139607,-0.0558543
1.8172,0.0139551,-0.0558382
1.8173,0.0139495,-0.055822
1.8174,0.0139439,-0.0558056
1.8175,0.0139384,-0.0557891
1.8176,0.0139328,-0.0557726
1.8177,0.0139272,-0.0557559
1.8178,0.0139216,-0.0557391
1.8179,0.0139161,-0.0557222
1.818,0.0139105,-0.0557052
1.8181,0.0139049,-0.055688
1.8182,0.0138993,-0.0556708
1.8183,0.0138938,-0.0556535
1.8184,0.0138882,-0.055636
1.8185,0.0138826,-0.0556185
1.8186,0.0138771,-0.0556008
1.8187,0.0138715,-0.0555831
1.8188,0.013866,-0.0555652
1.8189,0.0138604,-0.0555473
1.819,0.0138549,-0.0555292
1.8191,0.0138493,-0.0555111
1.8192,0.0138438,-0.0554929
1.8193,0.0138382,-0.0554745
1.8194,0.0138327,-0.0554561
1.8195,0.0138271,-0.0554376
1.8196,0.0138216,-0.055419
1.8197,0.013816,-0.0554003
1.8198,0.0138105,-0.0553815
1.8199,0.0138049,-0.0553626
1.82,0.0137994,-0.0553437
1.8201,0.0137939,-0.0553246
1.8202,0.0137883,-0.0553055
1.8203,0.0137828,-0.0552863
1.8204,0.0137773,-0.055267
1.8205,0.0137718,-0.0552477
1.8206,0.0137662,-0.0552282
1.8207,0.0137607,-0.0552087
1.8208,0.0137552,-0.0551891
1.8209,0.0137497,-0.0551695
1.821,0.0137442,-0.0551497
1.8211,0.0137386,-0.0551299
1.8212,0.0137331,-0.0551101
1.8213,0.0137276,-0.0550901
1.8214,0.0137221,-0.0550701
1.8215,0.0137166,-0.05505
1.8216,0.0137111,-0.0550299
1.8217,0.0137056,-0.0550097
1.8218,0.0137001,-0.0549894
1.8219,0.0136946,-0.0549691
1.822,0.0136891,-0.0549487
1.8221,0.0136836,-0.0549283
1.8222,0.0136781,-0.0549077
1.8223,0.0136726,-0.0548872
1.8224,0.0136671,-0.0548666
1.8225,0.0136616,-0.0548459
1.8226,0.0136562,-0.0548252
1.8227,0.0136507,-0.0548044
1.8228,0.0136452,-0.0547836
1.8229,0.0136397,-0.0547627
1.823,0.0136342,-0.0547418
1.8231,0.0136288,-0.0547209
1.8232,0.0136233,-0.0546999
1.8233,0.0136178,-0.0546788
1.8234,0.0136124,-0.0546577
1.8235,0.0136069,-0.0546366
1.8236,0.0136014,-0.0546155
1.8237,0.013596,-0.0545943
1.8238,0.0135905,-0.054573
1.8239,0.013585,-0.0545518
1.824,0.0135796,-0.0545305
1.8241,0.0135741,-0.0545091
1.8242,0.0135687,-0.0544878
1.8243,0.0135632,-0.0544664
1.8244,0.0135578,-0.0544449
1.8245,0.0135523,-0.0544235
1.8246,0.0135469,-0.054402
1.8247,0.0135415,-0.0543805
1.8248,0.013536,-0.054359
1.8249,0.0135306,-0.0543374
1.825,0.0135252,-0.0543159
1.8251,0.0135197,-0.0542943
1.8252,0.0135143,-0.0542727
1.8253,0.0135089,-0.0542511
1.8254,0.0135034,-0.0542294
1.8255,0.013498,-0.0542078
1.8256,0.0134926,-0.0541861
1.8257,0.0134872,-0.0541645
1.8258,0.0134818,-0.0541428
1.8259,0.0134764,-0.0541211
1.826,0.0134709,-0.0540994
1.8261,0.0134655,-0.0540777
1.8262,0.0134601,-0.054056
1.8263,0.0134547,-0.0540343
1.8264,0.0134493,-0.0540126
1.8265,0.0134439,-0.0539909
1.8266,0.0134385,-0.0539692
1.8267,0.0134331,-0.0539475
1.8268,0.0134277,-0.0539258
1.8269,0.0134223,-0.0539041
1.827,0.0134169,-0.0538824
1.8271,0.0134115,-0.0538607
1.8272,0.0134062,-0.0538391
1.8273,0.0134008,-0.0538174
1.8274,0.0133954,-0.0537957
1.8275,0.01339,-0.0537741
1.8276,0.0133846,-0.0537525
1.8277,0.0133793,-0.0537309
1.8278,0.0133739,-0.0537093
1.8279,0.0133685,-0.0536877
1.828,0.0133632,-0.0536662
1.8281,0.0133578,-0.0536446
1.8282,0.0133524,-0.0536231
1.8283,0.0133471,-0.0536016
1.8284,0.0133417,-0.0535802
1.8285,0.0133363,-0.0535587
1.8286,0.013331,-0.0535373
1.8287,0.0133256,-0.0535159
1.8288,0.0133203,-0.0534946
1.8289,0.0133149,-0.0534733
1.829,0.0133096,-0.053452
1.8291,0.0133042,-0.0534307
1.8292,0.0132989,-0.0534095
1.8293,0.0132936,-0.0533883
1.8294,0.0132882,-0.0533672
1.8295,0.0132829,-0.0533461
1.8296,0.0132775,-0.053325
1.8297,0.0132722,-0.053304
1.8298,0.0132669,-0.053283
1.8299,0.0132616,-0.0532621
1.83,0.0132562,-0.0532412
1.8301,0.0132509,-0.0532203
1.8302,0.0132456,-0.0531995
1.8303,0.0132403,-0.0531788
1.8304,0.0132349,-0.0531581
1.8305,0.0132296,-0.0531374
1.8306,0.0132243,-0.0531168
1.8307,0.013219,-0.0530963
1.8308,0.0132137,-0.0530758
1.8309,0.0132084,-0.0530554
1.831,0.0132031,-0.053035
1.8311,0.0131978,-0.0530147
1.8312,0.0131925,-0.0529944
1.8313,0.0131872,-0.0529742
1.8314,0.0131819,-0.0529541
1.8315,0.0131766,-0.052934
1.8316,0.0131713,-0.052914
1.8317,0.013166,-0.0528941
1.8318,0.0131607,-0.0528742
1.8319,0.0131554,-0.0528544
1.832,0.0131501,-0.0528347
1.8321,0.0131448,-0.052815
1.8322,0.0131396,-0.0527954
1.8323,0.0131343,-0.0527759
1.8324,0.013129,-0.0527565
1.8325,0.0131237,-0.0527371
1.8326,0.0131185,-0.0527178
1.8327,0.0131132,-0.0526986
1.8328,0.0131079,-0.0526795
1.8329,0.0131027,-0.0526604
1.833,0.0130974,-0.0526415
1.8331,0.0130921,-0.0526226
1.8332,0.0130869,-0.0526038
1.8333,0.0130816,-0.0525851
1.8334,0.0130763,-0.0525664
1.8335,0.0130711,-0.0525479
1.8336,0.0130658,-0.0525294
1.8337,0.0130606,-0.0525111
1.8338,0.0130553,-0.0524928
1.8339,0.0130501,-0.0524746
1.834,0.0130448,-0.0524565
1.8341,0.0130396,-0.0524385
1.8342,0.0130343,-0.0524206
1.8343,0.0130291,-0.0524028
1.8344,0.0130239,-0.0523851
1.8345,0.0130186,-0.0523675
1.8346,0.0130134,-0.05235
1.8347,0.0130081,-0.0523326
1.8348,0.0130029,-0.0523153
1.8349,0.0129977,-0.0522981
1.835,0.0129925,-0.052281
1.8351,0.0129872,-0.052264
1.8352,0.012982,-0.0522471
1.8353,0.0129768,-0.0522303
1.8354,0.0129715,-0.0522137
1.8355,0.0129663,-0.0521971
1.8356,0.0129611,-0.0521807
1.8357,0.0129559,-0.0521643
1.8358,0.0129507,-0.0521481
1.8359,0.0129455,-0.052132
1.836,0.0129402,-0.052116
1.8361,0.012935,-0.0521001
1.8362,0.0129298,-0.0520843
1.8363,0.0129246,-0.0520687
1.8364,0.0129194,-0.0520531
1.8365,0.0129142,-0.0520377
1.8366,0.012909,-0.0520224
1.8367,0.0129038,-0.0520073
1.8368,0.0128986,-0.0519922
1.8369,0.0128934,-0.0519773
1.837,0.0128882,-0.0519625
1.8371,0.012883,-0.0519478
1.8372,0.0128778,-0.0519333
1.8373,0.0128726,-0.0519189
1.8374,0.0128674,-0.0519046
1.8375,0.0128622,-0.0518904
1.8376,0.012857,-0.0518764
1.8377,0.0128519,-0.0518625
1.8378,0.0128467,-0.0518487
1.8379,0.0128415,-0.0518351
1.838,0.0128363,-0.0518216
1.8381,0.0128311,-0.0518082
1.8382,0.0128259,-0.051795
1.8383,0.0128208,-0.0517819
1.8384,0.0128156,-0.051769
1.8385,0.0128104,-0.0517562
1.8386,0.0128052,-0.0517435
1.8387,0.0128001,-0.0517309
1.8388,0.0127949,-0.0517185
1.8389,0.0127897,-0.0517063
1.839,0.0127845,-0.0516942
1.8391,0.0127794,-0.0516822
1.8392,0.0127742,-0.0516704
1.8393,0.012769,-0.0516587
1.8394,0.0127639,-0.0516472
1.8395,0.0127587,-0.0516358
1.8396,0.0127535,-0.0516246
1.8397,0.0127484,-0.0516135
1.8398,0.0127432,-0.0516026
1.8399,0.0127381,-0.0515918
1.84,0.0127329,-0.0515811
1.8401,0.0127277,-0.0515706
1.8402,0.0127226,-0.0515603
1.8403,0.0127174,-0.0515501
1.8404,0.0127123,-0.0515401
1.8405,0.0127071,-0.0515303
1.8406,0.012702,-0.0515205
1.8407,0.0126968,-0.051511
1.8408,0.0126917,-0.0515016
1.8409,0.0126865,-0.0514923
1.841,0.0126814,-0.0514833
1.8411,0.0126762,-0.0514743
1.8412,0.0126711,-0.0514656
1.8413,0.0126659,-0.051457
1.8414,0.0126608,-0.0514485
1.8415,0.0126556,-0.0514403
1.8416,0.0126505,-0.0514321
1.8417,0.0126453,-0.0514242
1.8418,0.0126402,-0.0514164
1.8419,0.0126351,-0.0514088
1.842,0.0126299,-0.0514013
1.8421,0.0126248,-0.051394
1.8422,0.0126196,-0.0513869
1.8423,0.0126145,-0.0513799
1.8424,0.0126094,-0.0513731
1.8425,0.0126042,-0.0513665
1.8426,0.0125991,-0.0513601
1.8427,0.0125939,-0.0513538
1.8428,0.0125888,-0.0513477
1.8429,0.0125837,-0.0513417
1.843,0.0125785,-0.051336
1.8431,0.0125734,-0.0513304
1.8432,0.0125683,-0.0513249
1.8433,0.0125631,-0.0513197
1.8434,0.012558,-0.0513146
1.8435,0.0125529,-0.0513097
1.8436,0.0125478,-0.051305
1.8437,0.0125426,-0.0513004
1.8438,0.0125375,-0.0512961
1.8439,0.0125324,-0.0512919
1.844,0.0125272,-0.0512878
1.8441,0.0125221,-0.051284
1.8442,0.012517,-0.0512803
1.8443,0.0125118,-0.0512768
1.8444,0.0125067,-0.0512735
1.8445,0.0125016,-0.0512704
1.8446,0.0124965,-0.0512674
1.8447,0.0124913,-0.0512647
1.8448,0.0124862,-0.0512621
1.8449,0.0124811,-0.0512597
1.845,0.012476,-0.0512574
1.8451,0.0124708,-0.0512554
1.8452,0.0124657,-0.0512535
1.8453,0.0124606,-0.0512518
1.8454,0.0124555,-0.0512503
1.8455,0.0124503,-0.051249
1.8456,0.0124452,-0.0512479
1.8457,0.0124401,-0.0512469
1.8458,0.012435,-0.0512462
1.8459,0.0124298,-0.0512456
1.846,0.0124247,-0.0512452
1.8461,0.0124196,-0.051245
1.8462,0.0124145,-0.051245
1.8463,0.0124093,-0.0512451
1.8464,0.0124042,-0.0512455
1.8465,0.0123991,-0.051246
1.8466,0.012394,-0.0512468
1.8467,0.0123888,-0.0512477
1.8468,0.0123837,-0.0512488
1.8469,0.0123786,-0.0512501
1.847,0.0123735,-0.0512515
1.8471,0.0123683,-0.0512532
1.8472,0.0123632,-0.051255
1.8473,0.0123581,-0.0512571
1.8474,0.012353,-0.0512593
1.8475,0.0123478,-0.0512617
1.8476,0.0123427,-0.0512644
1.8477,0.0123376,-0.0512672
1.8478,0.0123325,-0.0512702
1.8479,0.0123273,-0.0512733
1.848,0.0123222,-0.0512767
1.8481,0.0123171,-0.0512803
1.8482,0.0123119,-0.051284
1.8483,0.0123068,-0.051288
1.8484,0.0123017,-0.0512921
1.8485,0.0122966,-0.0512964
1.8486,0.0122914,-0.0513009
1.8487,0.0122863,-0.0513057
1.8488,0.0122812,-0.0513106
1.8489,0.012276,-0.0513157
1.849,0.0122709,-0.0513209
1.8491,0.0122658,-0.0513264
1.8492,0.0122606,-0.0513321
1.8493,0.0122555,-0.0513379
1.8494,0.0122504,-0.051344
1.8495,0.0122452,-0.0513502
1.8496,0.0122401,-0.0513567
1.8497,0.012235,-0.0513633
1.8498,0.0122298,-0.0513701
1.8499,0.0122247,-0.0513771
1.85,0.0122196,-0.0513843
1.8501,0.0122144,-0.0513917
1.8502,0.0122093,-0.0513993
1.8503,0.0122041,-0.0514071
1.8504,0.012199,-0.0514151
1.8505,0.0121939,-0.0514233
1.8506,0.0121887,-0.0514316
1.8507,0.0121836,-0.0514402
1.8508,0.0121784,-0.0514489
1.8509,0.0121733,-0.0514579
1.851,0.0121681,-0.051467
1.8511,0.012163,-0.0514763
1.8512,0.0121578,-0.0514858
1.8513,0.0121527,-0.0514955
1.8514,0.0121475,-0.0515054
1.8515,0.0121424,-0.0515155
1.8516,0.0121372,-0.0515258
1.8517,0.0121321,-0.0515363
1.8518,0.0121269,-0.0515469
1.8519,0.0121218,-0.0515578
1.852,0.0121166,-0.0515688
1.8521,0.0121115,-0.05158
1.8522,0.0121063,-0.0515915
1.8523,0.0121012,-0.0516031
1.8524,0.012096,-0.0516149
1.8525,0.0120908,-0.0516269
1.8526,0.0120857,-0.0516391
1.8527,0.0120805,-0.0516514
1.8528,0.0120753,-0.051664
1.8529,0.0120702,-0.0516767
1.853,0.012065,-0.0516897
1.8531,0.0120598,-0.0517028
1.8532,0.0120547,-0.0517161
1.8533,0.0120495,-0.0517296
1.8534,0.0120443,-0.0517433
1.8535,0.0120391,-0.0517572
1.8536,0.012034,-0.0517713
1.8537,0.0120288,-0.0517855
1.8538,0.0120236,-0.0518
1.8539,0.0120184,-0.0518146
1.854,0.0120133,-0.0518294
1.8541,0.0120081,-0.0518444
1.8542,0.0120029,-0.0518596
1.8543,0.0119977,-0.051875
1.8544,0.0119925,-0.0518905
1.8545,0.0119873,-0.0519063
1.8546,0.0119821,-0.0519222
1.8547,0.0119769,-0.0519383
1.8548,0.0119717,-0.0519546
1.8549,0.0119666,-0.0519711
1.855,0.0119614,-0.0519877
1.8551,0.0119562,-0.0520046
1.8552,0.011951,-0.0520216
1.8553,0.0119458,-0.0520388
1.8554,0.0119406,-0.0520562
1.8555,0.0119353,-0.0520737
1.8556,0.0119301,-0.0520915
1.8557,0.0119249,-0.0521094
1.8558,0.0119197,-0.0521275
1.8559,0.0119145,-0.0521458
1.856,0.0119093,-0.0521642
1.8561,0.0119041,-0.0521829
1.8562,0.0118989,-0.0522017
1.8563,0.0118936,-0.0522207
1.8564,0.0118884,-0.0522398
1.8565,0.0118832,-0.0522592
1.8566,0.011878,-0.0522787
1.8567,0.0118727,-0.0522984
1.8568,0.0118675,-0.0523183
1.8569,0.0118623,-0.0523383
1.857,0.011857,-0.0523585
1.8571,0.0118518,-0.0523789
1.8572,0.0118466,-0.0523994
1.8573,0.0118413,-0.0524202
1.8574,0.0118361,-0.0524411
1.8575,0.0118308,-0.0524621
1.8576,0.0118256,-0.0524834
1.8577,0.0118203,-0.0525048
1.8578,0.0118151,-0.0525263
1.8579,0.0118098,-0.0525481
1.858,0.0118046,-0.05257
1.8581,0.0117993,-0.0525921
1.8582,0.0117941,-0.0526143
1.8583,0.0117888,-0.0526367
1.8584,0.0117835,-0.0526593
1.8585,0.0117783,-0.052682
1.8586,0.011773,-0.0527049
1.8587,0.0117677,-0.052728
1.8588,0.0117625,-0.0527512
1.8589,0.0117572,-0.0527746
1.859,0.0117519,-0.0527981
1.8591,0.0117466,-0.0528218
1.8592,0.0117414,-0.0528457
1.8593,0.0117361,-0.0528697
1.8594,0.0117308,-0.0528939
1.8595,0.0117255,-0.0529182
1.8596,0.0117202,-0.0529427
1.8597,0.0117149,-0.0529673
1.8598,0.0117096,-0.0529921
1.8599,0.0117043,-0.0530171
1.86,0.011699,-0.0530422
1.8601,0.0116937,-0.0530674
1.8602,0.0116884,-0.0530928
1.8603,0.0116831,-0.0531184
1.8604,0.0116778,-0.0531441
1.8605,0.0116725,-0.05317
1.8606,0.0116671,-0.053196
1.8607,0.0116618,-0.0532221
1.8608,0.0116565,-0.0532484
1.8609,0.0116512,-0.0532749
1.861,0.0116459,-0.0533014
1.8611,0.0116405,-0.0533282
1.8612,0.0116352,-0.0533551
1.8613,0.0116299,-0.0533821
1.8614,0.0116245,-0.0534092
1.8615,0.0116192,-0.0534365
1.8616,0.0116138,-0.053464
1.8617,0.0116085,-0.0534916
1.8618,0.0116031,-0.0535193
1.8619,0.0115978,-0.0535471
1.862,0.0115924,-0.0535751
1.8621,0.0115871,-0.0536032
1.8622,0.0115817,-0.0536315
1.8623,0.0115763,-0.0536599
1.8624,0.011571,-0.0536884
1.8625,0.0115656,-0.0537171
1.8626,0.0115602,-0.0537459
1.8627,0.0115549,-0.0537748
1.8628,0.0115495,-0.0538038
1.8629,0.0115441,-0.053833
1.863,0.0115387,-0.0538623
1.8631,0.0115333,-0.0538917
1.8632,0.011528,-0.0539213
1.8633,0.0115226,-0.053951
1.8634,0.0115172,-0.0539808
1.8635,0.0115118,-0.0540107
1.8636,0.0115064,-0.0540407
1.8637,0.011501,-0.0540709
1.8638,0.0114956,-0.0541012
1.8639,0.0114901,-0.0541316
1.864,0.0114847,-0.0541621
1.8641,0.0114793,-0.0541927
1.8642,0.0114739,-0.0542235
1.8643,0.0114685,-0.0542543
1.8644,0.011463,-0.0542853
1.8645,0.0114576,-0.0543164
1.8646,0.0114522,-0.0543476
1.8647,0.0114468,-0.0543789
1.8648,0.0114413,-0.0544103
1.8649,0.0114359,-0.0544419
1.865,0.0114304,-0.0544735
1.8651,0.011425,-0.0545052
1.8652,0.0114195,-0.0545371
1.8653,0.0114141,-0.054569
1.8654,0.0114086,-0.054601
1.8655,0.0114032,-0.0546332
1.8656,0.0113977,-0.0546654
1.8657,0.0113922,-0.0546978
1.8658,0.0113868,-0.0547302
1.8659,0.0113813,-0.0547628
1.866,0.0113758,-0.0547954
1.8661,0.0113703,-0.0548281
1.8662,0.0113648,-0.054861
1.8663,0.0113594,-0.0548939
1.8664,0.0113539,-0.0549269
1.8665,0.0113484,-0.05496
1.8666,0.0113429,-0.0549932
1.8667,0.0113374,-0.0550264
1.8668,0.0113319,-0.0550598
1.8669,0.0113264,-0.0550932
1.867,0.0113209,-0.0551268
1.8671,0.0113154,-0.0551604
1.8672,0.0113098,-0.0551941
1.8673,0.0113043,-0.0552279
1.8674,0.0112988,-0.0552617
1.8675,0.0112933,-0.0552956
1.8676,0.0112877,-0.0553297
1.8677,0.0112822,-0.0553637
1.8678,0.0112767,-0.0553979
1.8679,0.0112711,-0.0554321
1.868,0.0112656,-0.0554665
1.8681,0.01126,-0.0555008
1.8682,0.0112545,-0.0555353
1.8683,0.0112489,-0.0555698
1.8684,0.0112434,-0.0556044
1.8685,0.0112378,-0.055639
1.8686,0.0112323,-0.0556738
1.8687,0.0112267,-0.0557085
1.8688,0.0112211,-0.0557434
1.8689,0.0112155,-0.0557783
1.869,0.01121,-0.0558133
1.8691,0.0112044,-0.0558483
1.8692,0.0111988,-0.0558834
1.8693,0.0111932,-0.0559185
1.8694,0.0111876,-0.0559537
1.8695,0.011182,-0.0559889
1.8696,0.0111764,-0.0560243
1.8697,0.0111708,-0.0560596
1.8698,0.0111652,-0.056095
1.8699,0.0111596,-0.0561305
1.87,0.011154,-0.056166
1.8701,0.0111484,-0.0562015
1.8702,0.0111428,-0.0562371
1.8703,0.0111371,-0.0562727
1.8704,0.0111315,-0.0563084
1.8705,0.0111259,-0.0563442
1.8706,0.0111202,-0.0563799
1.8707,0.0111146,-0.0564157
1.8708,0.011109,-0.0564516
1.8709,0.0111033,-0.0564874
1.871,0.0110977,-0.0565233
1.8711,0.011092,-0.0565593
1.8712,0.0110864,-0.0565953
1.8713,0.0110807,-0.0566313
1.8714,0.011075,-0.0566673
1.8715,0.0110694,-0.0567034
1.8716,0.0110637,-0.0567395
1.8717,0.011058,-0.0567756
1.8718,0.0110523,-0.0568117
1.8719,0.0110467,-0.0568479
1.872,0.011041,-0.0568841
1.8721,0.0110353,-0.0569203
1.8722,0.0110296,-0.0569565
1.8723,0.0110239,-0.0569928
1.8724,0.0110182,-0.0570291
1.8725,0.0110125,-0.0570654
1.8726,0.0110068,-0.0571016
1.8727,0.0110011,-0.057138
1.8728,0.0109954,-0.0571743
1.8729,0.0109897,-0.0572106
1.873,0.0109839,-0.057247
1.8731,0.0109782,-0.0572833
1.8732,0.0109725,-0.0573197
1.8733,0.0109667,-0.057356
1.8734,0.010961,-0.0573924
1.8735,0.0109553,-0.0574288
1.8736,0.0109495,-0.0574651
1.8737,0.0109438,-0.0575015
1.8738,0.010938,-0.0575379
1.8739,0.0109323,-0.0575742
1.874,0.0109265,-0.0576106
1.8741,0.0109208,-0.057647
1.8742,0.010915,-0.0576833
1.8743,0.0109092,-0.0577196
1.8744,0.0109035,-0.057756
1.8745,0.0108977,-0.0577923
1.8746,0.0108919,-0.0578286
1.8747,0.0108861,-0.0578649
1.8748,0.0108803,-0.0579012
1.8749,0.0108745,-0.0579374
1.875,0.0108688,-0.0579737
1.8751,0.010863,-0.0580099
1.8752,0.0108572,-0.0580461
1.8753,0.0108513,-0.0580823
1.8754,0.0108455,-0.0581185
1.8755,0.0108397,-0.0581546
1.8756,0.0108339,-0.0581907
1.8757,0.0108281,-0.0582268
1.8758,0.0108223,-0.0582629
1.8759,0.0108164,-0.0582989
1.876,0.0108106,-0.0583349
1.8761,0.0108048,-0.0583709
1.8762,0.0107989,-0.0584068
1.8763,0.0107931,-0.0584427
1.8764,0.0107873,-0.0584786
1.8765,0.0107814,-0.0585144
1.8766,0.0107756,-0.0585502
1.8767,0.0107697,-0.058586
1.8768,0.0107638,-0.0586217
1.8769,0.010758,-0.0586573
1.877,0.0107521,-0.058693
1.8771,0.0107462,-0.0587285
1.8772,0.0107404,-0.0587641
1.8773,0.0107345,-0.0587996
1.8774,0.0107286,-0.058835
1.8775,0.0107227,-0.0588704
1.8776,0.0107168,-0.0589057
1.8777,0.010711,-0.058941
1.8778,0.0107051,-0.0589762
1.8779,0.0106992,-0.0590114
1.878,0.0106933,-0.0590465
1.8781,0.0106874,-0.0590815
1.8782,0.0106815,-0.0591165
1.8783,0.0106755,-0.0591515
1.8784,0.0106696,-0.0591863
1.8785,0.0106637,-0.0592212
1.8786,0.0106578,-0.0592559
1.8787,0.0106519,-0.0592906
1.8788,0.0106459,-0.0593252
1.8789,0.01064,-0.0593597
1.879,0.0106341,-0.0593942
1.8791,0.0106281,-0.0594286
1.8792,0.0106222,-0.0594629
1.8793,0.0106162,-0.0594972
1.8794,0.0106103,-0.0595314
1.8795,0.0106043,-0.0595655
1.8796,0.0105984,-0.0595995
1.8797,0.0105924,-0.0596334
1.8798,0.0105865,-0.0596673
1.8799,0.0105805,-0.0597011
1.88,0.0105745,-0.0597348
1.8801,0.0105685,-0.0597684
1.8802,0.0105626,-0.0598019
1.8803,0.0105566,-0.0598354
1.8804,0.0105506,-0.0598687
1.8805,0.0105446,-0.059902
1.8806,0.0105386,-0.0599352
1.8807,0.0105326,-0.0599683
1.8808,0.0105266,-0.0600013
1.8809,0.0105206,-0.0600342
1.881,0.0105146,-0.060067
1.8811,0.0105086,-0.0600997
1.8812,0.0105026,-0.0601323
1.8813,0.0104966,-0.0601648
1.8814,0.0104906,-0.0601972
1.8815,0.0104846,-0.0602295
1.8816,0.0104785,-0.0602617
1.8817,0.0104725,-0.0602938
1.8818,0.0104665,-0.0603258
1.8819,0.0104605,-0.0603577
1.882,0.0104544,-0.0603895
1.8821,0.0104484,-0.0604212
1.8822,0.0104423,-0.0604527
1.8823,0.0104363,-0.0604842
1.8824,0.0104302,-0.0605155
1.8825,0.0104242,-0.0605468
1.8826,0.0104181,-0.0605779
1.8827,0.0104121,-0.0606089
1.8828,0.010406,-0.0606398
1.8829,0.0104,-0.0606705
1.883,0.0103939,-0.0607012
1.8831,0.0103878,-0.0607317
1.8832,0.0103817,-0.0607621
1.8833,0.0103757,-0.0607924
1.8834,0.0103696,-0.0608225
1.8835,0.0103635,-0.0608525
1.8836,0.0103574,-0.0608825
1.8837,0.0103513,-0.0609122
1.8838,0.0103452,-0.0609419
1.8839,0.0103391,-0.0609714
1.884,0.010333,-0.0610008
1.8841,0.0103269,-0.06103
1.8842,0.0103208,-0.0610592
1.8843,0.0103147,-0.0610881
1.8844,0.0103086,-0.061117
1.8845,0.0103025,-0.0611457
1.8846,0.0102964,-0.0611743
1.8847,0.0102903,-0.0612027
1.8848,0.0102842,-0.061231
1.8849,0.010278,-0.0612592
1.885,0.0102719,-0.0612872
1.8851,0.0102658,-0.0613151
1.8852,0.0102597,-0.0613428
1.8853,0.0102535,-0.0613704
1.8854,0.0102474,-0.0613978
1.8855,0.0102412,-0.0614251
1.8856,0.0102351,-0.0614523
1.8857,0.010229,-0.0614793
1.8858,0.0102228,-0.0615061
1.8859,0.0102167,-0.0615328
1.886,0.0102105,-0.0615593
1.8861,0.0102044,-0.0615857
1.8862,0.0101982,-0.0616119
1.8863,0.010192,-0.061638
1.8864,0.0101859,-0.0616639
1.8865,0.0101797,-0.0616897
1.8866,0.0101735,-0.0617153
1.8867,0.0101674,-0.0617407
1.8868,0.0101612,-0.061766
1.8869,0.010155,-0.0617911
1.887,0.0101488,-0.0618161
1.8871,0.0101426,-0.0618409
1.8872,0.0101365,-0.0618655
1.8873,0.0101303,-0.06189
1.8874,0.0101241,-0.0619143
1.8875,0.0101179,-0.0619384
1.8876,0.0101117,-0.0619624
1.8877,0.0101055,-0.0619862
1.8878,0.0100993,-0.0620098
1.8879,0.0100931,-0.0620333
1.888,0.0100869,-0.0620565
1.8881,0.0100807,-0.0620796
1.8882,0.0100745,-0.0621026
1.8883,0.0100683,-0.0621253
1.8884,0.0100621,-0.0621479
1.8885,0.0100559,-0.0621703
1.8886,0.0100496,-0.0621926
1.8887,0.0100434,-0.0622146
1.8888,0.0100372,-0.0622365
1.8889,0.010031,-0.0622582
1.889,0.0100247,-0.0622797
1.8891,0.0100185,-0.062301
1.8892,0.0100123,-0.0623222
1.8893,0.0100061,-0.0623431
1.8894,0.00999982,-0.0623639
1.8895,0.00999358,-0.0623845
1.8896,0.00998735,-0.0624049
1.8897,0.00998111,-0.0624251
1.8898,0.00997486,-0.0624452
1.8899,0.00996862,-0.062465
1.89,0.00996237,-0.0624847
1.8901,0.00995612,-0.0625041
1.8902,0.00994987,-0.0625234
1.8903,0.00994362,-0.0625425
1.8904,0.00993737,-0.0625614
1.8905,0.00993111,-0.0625801
1.8906,0.00992485,-0.0625986
1.8907,0.00991859,-0.0626169
1.8908,0.00991233,-0.062635
1.8909,0.00990607,-0.062653
1.891,0.0098998,-0.0626707
1.8911,0.00989354,-0.0626882
1.8912,0.00988727,-0.0627055
1.8913,0.009881,-0.0627227
1.8914,0.00987472,-0.0627396
1.8915,0.00986845,-0.0627563
1.8916,0.00986217,-0.0627729
1.8917,0.0098559,-0.0627892
1.8918,0.00984962,-0.0628053
1.8919,0.00984334,-0.0628212
1.892,0.00983706,-0.062837
1.8921,0.00983077,-0.0628525
1.8922,0.00982449,-0.0628678
1.8923,0.0098182,-0.0628829
1.8924,0.00981191,-0.0628978
1.8925,0.00980562,-0.0629125
1.8926,0.00979933,-0.062927
1.8927,0.00979304,-0.0629412
1.8928,0.00978674,-0.0629553
1.8929,0.00978045,-0.0629692
1.893,0.00977415,-0.0629828
1.8931,0.00976785,-0.0629963
1.8932,0.00976155,-0.0630095
1.8933,0.00975525,-0.0630225
