t,x0,x1
0.0242,9.70486e-05,0.00804077
0.0243,9.78526e-05,0.00807378
0.0244,9.866e-05,0.00810679
0.0245,9.94707e-05,0.00813979
0.0246,0.000100285,0.00817279
0.0247,0.000101102,0.00820579
0.0248,0.000101923,0.00823879
0.0249,0.000102746,0.00827178
0.025,0.000103574,0.00830477
0.0251,0.000104404,0.00833776
0.0252,0.000105238,0.00837075
0.0253,0.000106075,0.00840373
0.0254,0.000106915,0.00843671
0.0255,0.000107759,0.00846969
0.0256,0.000108606,0.00850266
0.0257,0.000109456,0.00853563
0.0258,0.00011031,0.0085686
0.0259,0.000111167,0.00860157
0.026,0.000112027,0.00863453
0.0261,0.00011289,0.00866749
0.0262,0.000113757,0.00870045
0.0263,0.000114627,0.0087334
0.0264,0.0001155,0.00876635
0.0265,0.000116377,0.0087993
0.0266,0.000117257,0.00883224
0.0267,0.00011814,0.00886519
0.0268,0.000119027,0.00889813
0.0269,0.000119916,0.00893106
0.027,0.00012081,0.008964
0.0271,0.000121706,0.00899693
0.0272,0.000122606,0.00902985
0.0273,0.000123509,0.00906278
0.0274,0.000124415,0.0090957
0.0275,0.000125325,0.00912862
0.0276,0.000126237,0.00916154
0.0277,0.000127154,0.00919445
0.0278,0.000128073,0.00922736
0.0279,0.000128996,0.00926026
0.028,0.000129922,0.00929317
0.0281,0.000130851,0.00932607
0.0282,0.000131784,0.00935896
0.0283,0.00013272,0.00939186
0.0284,0.000133659,0.00942475
0.0285,0.000134601,0.00945764
0.0286,0.000135547,0.00949052
0.0287,0.000136496,0.0095234
0.0288,0.000137448,0.00955628
0.0289,0.000138404,0.00958916
0.029,0.000139363,0.00962203
0.0291,0.000140325,0.0096549
0.0292,0.000141291,0.00968776
0.0293,0.000142259,0.00972063
0.0294,0.000143231,0.00975348
0.0295,0.000144207,0.00978634
0.0296,0.000145185,0.00981919
0.0297,0.000146167,0.00985204
0.0298,0.000147153,0.00988489
0.0299,0.000148141,0.00991773
